PHISIG 267 238 238 13
PHISIG 228 195 195 11
PHISIG 11 7 7 4
PHISIG 51 41 41 7
PHISIG 121 100 100 10
PHISIG 112 94 94 11
PHISIG 46 37 37 8
PHISIG 29 21 21 7
PHISIG 28 22 22 7
PHISIG 115 97 97 13
PHISIG 132 129 129 18
PHISIG 120 97 97 9
PHISIG 28 22 22 7
PHISIG 54 42 42 6
PHISIG 74 61 61 11
PHISIG 200 186 186 22
PHISIG 338 321 321 22
PHISIG 54 42 42 6
PHISIG 143 128 128 12
PHISIG 23 18 18 11
PHISIG 140 119 119 13
PHISIG 75 74 74 12
PHISIG 30 22 22 5
PHISIG 34 28 28 9
PHISIG 10 8 8 6
PHISIG 4 0 0 1
PHISIG 73 59 59 9
PHISIG 5 1 1 2
PHISIG 112 96 96 13
PHISIG 50 40 40 8
PHISIG 47 37 37 6
PHISIG 219 190 190 16
PHISIG 101 100 100 15
PHISIG 11 8 8 6
PHISIG 319 297 297 12
PHISIG 135 118 118 13
PHISIG 18 13 13 5
PHISIG 6 3 3 2
PHISIG 134 117 117 13
PHISIG 18 13 13 5
PHISIG 63 51 51 7
PHISIG 11 8 8 6
PHISIG 62 50 50 6
PHISIG 35 27 27 6
PHISIG 35 31 31 10
PHISIG 18 13 13 5
PHISIG 29 25 25 10
PHISIG 238 211 211 13
PHISIG 143 125 125 12
PHISIG 8 2 2 1
